% Model,cables-simple.mph
% Version,COMSOL 5.5.0.359
% Date,"Sep 27 2023, 19:20"
% Table,Evaluation Group 1 -
% Twarm,contact (mm),"Temperature (K), Point: 1","Twarm, Point: 1","Tcold, Point: 1","T-Tcold (K), Point: 1","contact (cm), Point: 1"
75,9.000000000000002,6.04223005944966,75,6,0.042230059449660295,0.9000000000000001
75,10,6.020980656239965,75,6,0.020980656239965256,1
75,11,6.01042077175,75,6,0.01042077174999978,1.0999999999999999
75,12,6.005176033330078,75,6,0.005176033330077878,1.2
75,13.000000000000002,6.0025718374450525,75,6,0.002571837445052516,1.3
75,14,6.001278449166821,75,6,0.0012784491668211828,1.4000000000000001
75,15,6.000635773721208,75,6,6.357737212079329E-4,1.5
75,16,6.000316323568134,75,6,3.16323568133825E-4,1.6
75,17,6.000157465346554,75,6,1.5746534655391997E-4,1.7000000000000002
75,18.000000000000004,6.000078431204723,75,6,7.843120472283971E-5,1.8000000000000003
75,19,6.000039085256795,75,6,3.908525679463537E-5,1.9
75,20,6.0000194917038545,75,6,1.949170385451282E-5,2
80,4,7.482324499628628,80,6,1.4823244996286276,0.4
80,5,6.7682719754327625,80,6,0.7682719754327625,0.5
80,6,6.3903323163105705,80,6,0.3903323163105705,0.6
80,7,6.196036688513288,80,6,0.1960366885132876,0.7000000000000001
80,8,6.097859100270653,80,6,0.09785910027065281,0.8
80,9.000000000000002,6.048709420125799,80,6,0.04870942012579871,0.9000000000000001
80,10,6.024215526804701,80,6,0.02421552680470107,1
80,11,6.0120341797002155,80,6,0.012034179700215475,1.0999999999999999
80,12,6.005980456412755,80,6,0.005980456412754798,1.2
80,13.000000000000002,6.002973020005916,80,6,0.0029730200059159273,1.3
80,14,6.001478622392853,80,6,0.001478622392853346,1.4000000000000001
80,15,6.000735691231732,80,6,7.356912317320052E-4,1.5
80,16,6.000366224971506,80,6,3.6622497150595734E-4,1.6
80,17,6.000182402169152,80,6,1.8240216915188512E-4,1.7000000000000002
80,18.000000000000004,6.000090900909656,80,6,9.090090965635511E-5,1.8000000000000003
80,19,6.000045324174348,80,6,4.532417434788272E-5,1.9
80,20,6.000022616053422,80,6,2.261605342201989E-5,2
85,4,7.672323918985178,85,6,1.6723239189851782,0.4
85,5,6.871767006904985,85,6,0.8717670069049852,0.5
85,6,6.444766124280818,85,6,0.4447661242808181,0.6
85,7,6.223871041617922,85,6,0.22387104161792237,0.7000000000000001
85,8,6.111902878227931,85,6,0.11190287822793099,0.8
85,9.000000000000002,6.055748900271014,85,6,0.055748900271013646,0.9000000000000001
85,10,6.027733449871361,85,6,0.02773344987136106,1
85,11,6.013790095782849,85,6,0.013790095782849399,1.0999999999999999
85,12,6.006856506458903,85,6,0.006856506458903233,1.2
85,13.000000000000002,6.003410195473711,85,6,0.0034101954737106865,1.3
85,14,6.001696888137968,85,6,0.001696888137968422,1.4000000000000001
85,15,6.000844705639917,85,6,8.447056399170094E-4,1.5
85,16,6.000420702898391,85,6,4.207028983911343E-4,1.6
85,17,6.000209642912015,85,6,2.0964291201508445E-4,1.7000000000000002
85,18.000000000000004,6.000104531335922,85,6,1.0453133592225328E-4,1.8000000000000003
85,19,6.000052148208716,85,6,5.2148208715685485E-5,1.9
85,20,6.000026035707818,85,6,2.603570781811726E-5,2
90,4,7.873050308936896,90,6,1.8730503089368957,0.4
90,5,6.982554313960942,90,6,0.9825543139609421,0.5
90,6,6.503195033430133,90,6,0.5031950334301332,0.6
90,7,6.253952183018896,90,6,0.253952183018896,0.7000000000000001
90,8,6.127116481062203,90,6,0.1271164810622034,0.8
90,9.000000000000002,6.063385818171913,90,6,0.06338581817191269,0.9000000000000001
90,10,6.031553687787355,90,6,0.03155368778735479,1
90,11,6.0156983476879375,90,6,0.01569834768793754,1.0999999999999999
90,12,6.00780917027316,90,6,0.007809170273159971,1.2
90,13.000000000000002,6.003885889180519,90,6,0.003885889180518909,1.3
90,14,6.001934524582646,90,6,0.001934524582646091,1.4000000000000001
90,15,6.000963463820719,90,6,9.634638207192125E-4,1.5
90,16,6.000480084869352,90,6,4.8008486935202654E-4,1.6
90,17,6.000239353510321,90,6,2.393535103211164E-4,1.7000000000000002
90,18.000000000000004,6.000119406619966,90,6,1.1940661996590052E-4,1.8000000000000003
90,19,6.000059600049093,90,6,5.9600049093333496E-5,1.9
90,20,6.000029772353949,90,6,2.977235394929778E-5,2
95,4,8.08460586494658,95,6,2.08460586494658,0.4
95,5,7.100642612199887,95,6,1.100642612199887,0.5
95,6,6.566055804519594,95,6,0.5660558045195936,0.6
95,7,6.286412360834443,95,6,0.28641236083444266,0.7000000000000001
95,8,6.143574434012744,95,6,0.14357443401274406,0.8
95,9.000000000000002,6.071659793614509,95,6,0.0716597936145087,0.9000000000000001
95,10,6.035696738180839,95,6,0.03569673818083885,1
95,11,6.017769406295833,95,6,0.0177694062958329,1.0999999999999999
95,12,6.008843764857453,95,6,0.00884376485745264,1.2
95,13.000000000000002,6.004402794920535,95,6,0.004402794920535413,1.3
95,14,6.002192895635818,95,6,0.0021928956358179263,1.4000000000000001
95,15,6.00109265622995,95,6,0.0010926562299502507,1.5
95,16,6.000544720558963,95,6,5.447205589632631E-4,1.6
95,17,6.000271711165861,95,6,2.717111658609994E-4,1.7000000000000002
95,18.000000000000004,6.000135616632288,95,6,1.3561663228767173E-4,1.8000000000000003
95,19,6.0000677253048185,95,6,6.772530481846673E-5,1.9
95,20,6.000033849167565,95,6,3.38491675648811E-5,2
100,4,8.307060234578373,100,6,2.3070602345783726,0.4
100,5,7.226251319190395,100,6,1.2262513191903954,0.5
100,6,6.633451674612833,100,6,0.6334516746128331,0.6
100,7,6.321315029899039,100,6,0.32131502989903904,0.7000000000000001
100,8,6.161354609482581,100,6,0.16135460948258107,0.8
100,9.000000000000002,6.080612451305564,100,6,0.08061245130556394,0.9000000000000001
100,10,6.040184195621586,100,6,0.040184195621585594,1
100,11,6.020014319387005,100,6,0.020014319387004598,1.0999999999999999
100,12,6.009965905163261,100,6,0.009965905163261013,1.2
100,13.000000000000002,6.004963759132924,100,6,0.004963759132923684,1.3
100,14,6.002473443141134,100,6,0.0024734431411337354,1.4000000000000001
100,15,6.001233013052537,100,6,0.0012330130525368688,1.5
100,16,6.0006149798901705,100,6,6.149798901704528E-4,1.6
100,17,6.000306903403313,100,6,3.0690340331318566E-4,1.7000000000000002
100,18.000000000000004,6.000153256509278,100,6,1.5325650927788814E-4,1.8000000000000003
100,19,6.0000765722731035,100,6,7.657227310353676E-5,1.9
100,20,6.000038290698075,100,6,3.8290698075371665E-5,2
