% Model,cables-simple.mph
% Version,COMSOL 5.5.0.359
% Date,"Sep 28 2023, 10:45"
% Table,Evaluation Group 1 -
% Twarm,contact (mm),"Temperature (K), Point: 1","Twarm, Point: 1","Tcold, Point: 1","T-Tcold (K), Point: 1","contact (cm), Point: 1"
95,16,10.003869313934151,95,10,0.0038693139341514637,1.6
95,17,10.002265805712932,95,10,0.002265805712932334,1.7000000000000002
95,18.000000000000004,10.001327463844829,95,10,0.0013274638448290688,1.8000000000000003
95,19,10.000778085251918,95,10,7.780852519179149E-4,1.9
95,20,10.00045631823191,95,10,4.563182319099468E-4,2
100,4,12.494973078296098,100,10,2.4949730782960984,0.4
100,5,11.499423594197737,100,10,1.4994235941977365,0.5
100,6,10.893439068598084,100,10,0.8934390685980844,0.6
100,7,10.528452895724746,100,10,0.5284528957247456,0.7000000000000001
100,8,10.311000164782973,100,10,0.311000164782973,0.8
100,9.000000000000002,10.182465498378006,100,10,0.18246549837800607,0.9000000000000001
100,10,10.106870400800863,100,10,0.10687040080086341,1
100,11,10.062541727151887,100,10,0.06254172715188666,1.0999999999999999
100,12,10.036587609551875,100,10,0.03658760955187468,1.2
100,13.000000000000002,10.021404249467228,100,10,0.021404249467227743,1.3
100,14,10.012524197132691,100,10,0.012524197132691484,1.4000000000000001
100,15,10.007330431238081,100,10,0.007330431238081303,1.5
100,16,10.004292082763355,100,10,0.004292082763354799,1.6
100,17,10.002514141544355,100,10,0.0025141415443545867,1.7000000000000002
100,18.000000000000004,10.001473414463186,100,10,0.0014734144631862733,1.8000000000000003
100,19,10.000863905803607,100,10,8.639058036070679E-4,1.9
100,20,10.000506815009183,100,10,5.068150091833701E-4,2
